,bit_close,nas_close,dow_close,ada_close,amd_close,snp_close,bnb_close,nvda_close,bit_close**2,ada_close**2
680,0.01028274124538899,9910.53,26119.61,3.461782997006801,54.549999,3107.1,0.24691326412588158,92.360001,0.00010573476751962392,11.98394151836539
681,0.010314957529210566,9943.05,26080.1,3.4884522774071,54.040001,3097.9,0.2483861532316863,92.18,0.00010639834882941774,12.169299291746784
682,0.010380818789339457,9946.12,25871.46,3.5443392353587493,54.23,3059.4,0.25072906750571516,92.612503,0.0001077613987371031,12.562340615303443
683,0.01016344814928587,10056.47,26024.96,3.458365485474414,54.759998,3110.7,0.2463675430500348,95.267502,0.00010329567828322239,11.96029183112068
684,0.010201065389899996,10131.37,26156.1,3.472096642294073,53.990002,3118.5,0.24676268028918055,94.5,0.00010406173508901557,12.055455093429776
685,0.010363314009937279,9909.17,25445.94,3.4798031127421365,52.389999,3049.0,0.24979121496369067,92.355003,0.00010739827726856228,12.109029703449862
686,0.010396025187334065,10017.0,25745.6,3.4987498576145506,51.93,3040.7,0.25060603248869817,94.900002,0.00010807733969568428,12.241250566157838
687,0.01044177473950738,9757.22,25015.55,3.5232022591614425,50.099998,3006.9,0.2519825229854033,91.550003,0.00010903065971061442,12.412954158960291
688,0.010432491900479448,9874.15,25595.8,3.45300079621028,50.279999,3047.7,0.25395739616199153,92.0,0.0001088368872535693,11.923214498628829
689,0.010455055982450362,10058.77,25812.88,3.468627658511285,52.610001,3090.2,0.25471129940607434,94.977501,0.0001093081955961711,12.031377833389481
690,0.010405203789255241,10154.63,25734.97,3.2282596517212756,52.580002,3079.4,0.25134309008393085,95.300003,0.00010826826589593163,10.421660378931572
691,0.01048411727197898,10207.63,25827.36,3.255999210850079,52.34,3171.9,0.25368547014596704,96.122498,0.00010991671497260798,10.601530861056336
692,0.010400644784557853,10343.89,25890.18,2.916629702670292,52.93,3136.4,0.24419149984151087,98.717499,0.00010817341193455047,8.506728822498596
693,0.010275066895815602,10492.5,26067.28,2.7744828949814138,53.43,3163.4,0.24092778715043522,102.160004,0.00010557699971348567,7.697755334544446
694,0.010405301528556374,10547.75,25706.09,2.8364600082533062,57.259998,3141.1,0.24336109579174198,105.089996,0.00010827029990017763,8.045505378420346
695,0.010401342712631134,10617.44,26075.3,2.9072224297997056,55.880001,3178.4,0.2406932250685886,104.792503,0.0001081879302256048,8.451942256330504
696,0.010403696234035786,10390.84,26085.8,2.838024523385043,53.59,3148.2,0.2330656445263727,100.522499,0.00010823689533009039,8.054383195334902
697,0.010391624913192368,10488.58,26642.59,2.7527952482804574,54.720001,3183.6,0.23516129959849505,103.769997,0.00010798586833648028,7.577881678955465
698,0.010419478568218071,10550.49,26870.1,2.769573103068239,55.34,3227.2,0.2384251594268856,102.272499,0.00010856553363355571,7.670535173239035
699,0.010463446984130369,10473.83,26734.71,2.818053238702518,54.919998,3245.2,0.24151600127831066,101.347504,0.0001094837227897069,7.941424056161751
700,0.010448225323131851,10503.19,26671.95,2.857306136444482,55.040001,3213.9,0.2419317343987018,102.014999,0.00010916541240293368,8.164198357363292
701,0.010441287366444703,10767.09,26680.87,2.9120504787125854,57.459999,3213.9,0.23915022601736796,105.107498,0.00010902048186867777,8.480037990570198
702,0.010316921314140448,10680.36,26840.4,2.8517355061548404,57.0,3251.3,0.23758795560164359,103.285004,0.00010643886540216547,8.132395397064204
703,0.010243197101963515,10706.13,27005.84,2.8407027586166227,61.790001,3265.6,0.23510280715660983,104.387497,0.00010492308686967375,8.06959216281209
704,0.01019698217707184,10461.42,26652.33,2.842412087001534,59.57,3227.6,0.23141393608769498,101.297501,0.00010397844551952077,8.079306472332416
705,0.01022273955133392,10363.18,26469.89,2.8643067372052107,69.400002,3203.9,0.2284981657112316,101.945,0.00010450440393440683,8.20425308479916
706,0.009454270990618702,10536.27,26584.77,2.6844210831628312,68.970001,3232.2,0.22575992766144773,104.214996,8.938323996405435e-05,7.206116551729108
707,0.009560880420515672,10402.09,26379.28,2.5941406426466957,67.610001,3213.0,0.22264290349201868,102.154999,9.141043441539993e-05,6.729565673831412
708,0.009413684282386751,10542.94,26539.57,2.673768118686025,76.089996,3252.4,0.2241927626669104,104.654999,8.861745176845536e-05,7.149035952501805
709,0.009483501740576425,10587.81,26313.65,2.6670175507241205,78.199997,3248.8,0.22353564091577838,106.139999,8.993680526351608e-05,7.112982615870487
710,0.009376838218586614,10745.27,26428.32,2.6841599738730997,77.43,3263.5,0.21996280013333275,106.147499,8.792509497754659e-05,7.204714765342439
