Date,Close/Last,Volume,Open,High,Low
04/09/2019,2882.6,7,2894.7,2896.9,2891
04/08/2019,2898.3,18,2896.3,2898.5,2890.7
04/05/2019,2896,52,2884,2897.5,2883.8
04/04/2019,2882.7,34,2881,2883.5,2877.4
04/03/2019,2879.8,51,2869,2884.2,2869
04/02/2019,2867.1,13,2865.8,2872,2865.8
04/01/2019,2870.5,133,2841.1,2871.5,2841.1
03/29/2019,2837.8,47,2822.2,2835.9,2822.2
03/28/2019,2821,53,2807.5,2822.5,2796.9
03/27/2019,2810.5,32,2821.8,2827.7,2809
03/26/2019,2823,40,2807,2824,2807
03/25/2019,2807,85,2817.2,2817.2,2792.4
03/22/2019,2810.7,46,2862,2862.1,2806.4
03/21/2019,2862.6,92,2828,2862.2,2815.5
03/20/2019,2827,44,2838,2841.5,2824.5
03/19/2019,2836.5,49,2842.7,2852.3,2836
03/18/2019,2840.6,46,2826.5,2841.5,2825.8
03/15/2019,2829.8,154,2815,2830.5,2812.9
03/14/2019,2812.3,22,2821.8,2824,2811.5
03/13/2019,2819.6,23,2792.4,2821,2791.7
03/12/2019,2797.2,37,2790.4,2799,2786
03/11/2019,2789,43,2750.1,2790.2,2744.4
03/08/2019,2751.9,125,2756.1,2756.1,2728.6
03/07/2019,2750,110,2767,2776.4,2764.3
03/06/2019,2771.4,12,2787,2788.2,2786.1
03/05/2019,2791.5,70,2790.3,2797.3,2788.8
03/04/2019,2791.6,161,2810,2819,2810
03/01/2019,2805,96,2785.3,2806.7,2785.3
02/28/2019,2784.7,29,2787.1,2792.2,2782.5
02/27/2019,2795.1,17,2790.8,2796.4,2781.2
02/26/2019,2791.5,111,2794,2794,2785.7
02/25/2019,2797.1,25,2801.8,2808,2797.8
02/22/2019,2791.2,18,2779.3,2783.2,2779.3
02/21/2019,2774.2,63,2785.4,2797.2,2778.9
02/20/2019,2787,29,2777,2787.3,2776.2
02/19/2019,2778.7,107,2779.8,2779.8,2770.1
02/15/2019,2777.1,56,2779.8,2779.8,2774.7
02/14/2019,2743.4,39,2754,2759.5,2737.9
02/13/2019,2749.6,45,2749,2755.7,2747.1
02/12/2019,2744.8,55,2718.2,2729.1,2717.1
02/11/2019,2708.3,20,2709.5,2717.6,2703
02/08/2019,2706.3,61,2699.3,2700.1,2689.1
02/07/2019,2704.1,85,2726.1,2727.7,2703.8
02/06/2019,2729.4,65,2732.1,2733.7,2725.4
02/05/2019,2731.1,51,2719.7,2728,2718.3
02/04/2019,2721.2,68,2706.9,2707,2701.7
02/01/2019,2704.2,89,2707.4,2711,2698.3
01/31/2019,2704.5,78,2683.7,2711.8,2681.6
01/30/2019,2682.5,22,2646.6,2653.2,2640
01/29/2019,2640.3,43,2636.1,2647.1,2629.9
01/28/2019,2641.9,20,2659.5,2661.1,2641
01/25/2019,2663.5,100,2635.5,2660.5,2635.3
01/24/2019,2634,81,2637.9,2645,2634.2
01/23/2019,2638.3,30,2631.5,2646.9,2628.5
01/22/2019,2631.9,309,2671.4,2673.8,2631
01/18/2019,2671.6,7,2671.4,2673.8,2663.5
01/17/2019,2635.2,197,2608,2609.1,2598.9
01/16/2019,2613.2,119,2605.6,2615.8,2605.6
01/15/2019,2605.4,39,2581.6,2606.4,2581.4
01/14/2019,2580.5,54,2589.9,2589.9,2568.6
01/11/2019,2595.1,69,2592.5,2595.7,2582.7
01/10/2019,2594.1,51,2580.9,2594.3,2561.7
01/09/2019,2582.6,93,2570.8,2586.3,2570.8
01/08/2019,2572.4,113,2550.7,2576.6,2550.7
01/07/2019,2550.6,108,2536.7,2553.2,2526.7
01/04/2019,2531.3,145,2453.4,2530.8,2439
01/03/2019,2447.7,225,2480.9,2490,2447.5
01/02/2019,2511,292,2511.4,2518.6,2454.2
12/31/2018,2505.2,151,2502.3,2512,2498.7
12/28/2018,2486,169,2489.3,2519.4,2478.8
12/27/2018,2494.9,382,2469,2491,2423.1
12/26/2018,2470.9,291,2348.8,2471.8,2317.7
12/24/2018,2341.7,346,2405.8,2433.7,2394.5
12/21/2018,2413.5,288,2484,2491.2,2413.3
12/20/2018,2486.2,296,2501,2517,2480.3
12/19/2018,2504.4,113,2536.1,2561,2495.9
12/18/2018,2537.9,89,2557.9,2574,2531.1
12/17/2018,2555.7,94,2599.5,2615.7,2554.3
12/14/2018,2605.4,72,2648,2648,2600
12/13/2018,2645.6,30,2658.2,2669.4,2649.3
12/12/2018,2652.4,204,2633.9,2674.5,2633.9
12/11/2018,2641.2,181,2638.6,2675.4,2628.8
12/10/2018,2643.1,198,2617.5,2644,2610.7
12/07/2018,2636,273,2694.2,2698.1,2635.4
12/06/2018,2691.1,334,2713,2713,2651.3
12/04/2018,2701.7,297,2699.5,2719.8,2699.2
12/03/2018,2790.7,260,2787,2812.3,2787
11/30/2018,2758.3,127,2737.6,2763,2729.7
11/29/2018,2744.2,51,2738.7,2743,2730.5
11/28/2018,2741.5,101,2686.6,2696.1,2684.3
11/27/2018,2683.5,163,2659.7,2685.8,2656.6
11/26/2018,2669.9,113,2632,2665.9,2632
11/23/2018,2629.5,161,2651.2,2654.6,2627.4
11/21/2018,2649,7,2651.2,2651.2,2645.9
11/20/2018,2639.9,169,2696.2,2696.2,2638.2
11/19/2018,2696.3,221,2730.2,2748,2728.4
11/16/2018,2742.9,156,2728.3,2743.1,2710.8
11/15/2018,2734.5,191,2700.5,2734.3,2684.1
11/14/2018,2698.6,174,2731.6,2743.5,2698
11/13/2018,2727.6,159,2734.3,2749.4,2723
11/12/2018,2727.8,119,2775.4,2794,2768.8
11/09/2018,2778.9,112,2804.3,2810,2779
11/08/2018,2808.7,116,2815.3,2816,2802.7
11/07/2018,2816.4,341,2754.5,2817,2747.9
11/06/2018,2759,127,2740.5,2759.3,2732.3
11/05/2018,2739.6,150,2722.8,2728.4,2713.5
11/02/2018,2724.3,201,2728.8,2763.8,2722.2
11/01/2018,2738.1,176,2707.5,2736.5,2707.5
10/31/2018,2711.1,142,2688.7,2713.4,2684.1
10/30/2018,2685.3,135,2639.6,2689.8,2636.3
10/29/2018,2643.6,168,2667.4,2700,2639
10/26/2018,2669.6,322,2675,2679.3,2649.4
10/25/2018,2688.2,354,2668.3,2692,2659
10/24/2018,2664.3,206,2742.1,2750.1,2667.1
10/23/2018,2746.2,343,2753,2753,2711.3
10/22/2018,2756.5,162,2760.8,2780.5,2751.8
10/19/2018,2767.5,81,2773.4,2786.2,2772
10/18/2018,2772.2,23,2810,2810.5,2773
10/17/2018,2816.2,104,2817.2,2823,2805.4
10/16/2018,2817.8,176,2747.1,2816.5,2747.1
10/15/2018,2749.1,155,2764.6,2768,2746
10/12/2018,2768.4,210,2751.6,2784.8,2751.1
10/11/2018,2745.4,865,2776,2785.6,2746.3
10/10/2018,2781.1,162,2888.5,2888.9,2771.7
10/09/2018,2888.2,93,2890,2891.4,2875.5
10/08/2018,2893.7,71,2896.5,2896.5,2884
10/05/2018,2894.1,113,2913.5,2915,2892.7
10/04/2018,2907.7,79,2925.3,2925.3,2910.3
10/03/2018,2931.6,19,2933.3,2939.5,2931.4
10/02/2018,2928.5,14,2929.8,2929.8,2918
10/01/2018,2930.1,49,2926.1,2937,2924
09/28/2018,2919,63,2922.5,2923.2,2908.5
09/27/2018,2919.9,44,2914,2922,2908
09/26/2018,2911.5,153,2926.2,2928.5,2911
09/25/2018,2921.3,114,2926.2,2933.3,2923.6
09/24/2018,2925.4,181,2927,2929.4,2925
09/21/2018,2933.7,144,2939,2945,2933.5
09/20/2018,2939.4,43,2915,2939.7,2915
09/19/2018,2915.1,62,2913.3,2913.4,2908.2
09/18/2018,2911.8,108,2890.2,2902.7,2885.5
09/17/2018,2896,43,2905.7,2909.5,2905.3
09/14/2018,2911.4,42,2910.7,2916.2,2910.7
09/13/2018,2905.3,123,2890,2899,2885.5
09/12/2018,2888.4,56,2890,2894,2887.3
09/11/2018,2889.8,20,2884.5,2884.5,2870.5
09/10/2018,2880.3,58,2878.4,2886.4,2877.8
09/07/2018,2874.7,93,2878.2,2880.7,2867.2
09/06/2018,2879.1,56,2888.5,2891.9,2883.7
09/05/2018,2888.3,227,2896.3,2896.3,2885.2
09/04/2018,2898.3,121,2906.8,2912.3,2894.5
08/31/2018,2902.1,54,2906.8,2912.3,2905
08/30/2018,2902,31,2916,2916,2908
08/29/2018,2914.7,15,2901.7,2915,2900.3
08/28/2018,2899.3,48,2901,2903.3,2899.7
08/27/2018,2898.4,31,2881,2899,2880.5
08/24/2018,2876.7,43,2857.8,2866.2,2857.8
08/23/2018,2858,26,2864,2864,2858.5
08/22/2018,2861.2,42,2853.4,2861.8,2846.5
08/21/2018,2861.7,30,2858,2864.3,2855.4
08/20/2018,2858.6,52,2851.7,2859,2851.7
08/17/2018,2852.2,45,2840.8,2848,2837.5
08/16/2018,2844.7,51,2818,2836.4,2818
08/15/2018,2821.2,71,2841.7,2841.7,2823
08/14/2018,2841,91,2828.6,2838,2828.6
08/13/2018,2825.5,260,2830.4,2836.5,2821.2
08/10/2018,2836.8,16,2847,2847,2836.7
08/09/2018,2853.8,48,2855.3,2859.8,2853
08/08/2018,2855.3,47,2860.8,2861.1,2853
08/07/2018,2859.7,106,2851.5,2857.3,2851.5
08/06/2018,2850.1,29,2842.2,2844,2837.5
08/03/2018,2839.5,22,2830.3,2835,2826.9
08/02/2018,2828.4,71,2813.8,2814.6,2791.9
08/01/2018,2810.8,22,2814.3,2820,2810.4
07/31/2018,2817.1,23,2803.7,2824.4,2803.6
07/30/2018,2803.2,41,2810.6,2818.3,2806.9
07/27/2018,2817.5,22,2844.8,2845.9,2840
07/26/2018,2842.5,47,2836.8,2839,2834.1
07/25/2018,2841.3,16,2816,2820.4,2816
07/24/2018,2821,23,2812.9,2824.6,2812.9
07/23/2018,2812,53,2799.8,2810.9,2792.6
07/20/2018,2800.8,72,2807.2,2809.1,2794.6
07/19/2018,2805.3,25,2815.7,2815.7,2807.7
07/18/2018,2816,40,2814.3,2814.3,2808
07/17/2018,2811.3,16,2796.8,2812.8,2790.9
07/16/2018,2796.5,28,2808,2808,2796.2
07/13/2018,2803.2,64,2801,2807,2798
07/12/2018,2798.5,113,2776.1,2797.8,2776.1
07/11/2018,2774.1,168,2782.9,2785.6,2766.7
07/10/2018,2796.7,120,2787.2,2797,2781.3
07/09/2018,2787.4,119,2763.6,2773.8,2763.6
07/06/2018,2762.9,149,2735.3,2762.8,2732.5
07/05/2018,2738.6,293,2711.7,2739.4,2711.7
07/03/2018,2713.3,6,2711.7,2719.6,2711.7
07/02/2018,2727.3,179,2723.7,2727.7,2699.4
06/29/2018,2721.6,95,2720.9,2735.9,2718.6
06/28/2018,2719.5,227,2704.8,2720,2694.7
06/27/2018,2704.9,135,2727.3,2732.3,2705.3
06/26/2018,2728.5,72,2723.9,2728,2716.7
06/25/2018,2722.3,69,2757.5,2757.5,2721.5
06/22/2018,2759.5,73,2750.2,2768,2750.2
06/21/2018,2752.5,91,2783,2783.7,2762.3
06/20/2018,2772,183,2767.3,2776.3,2763.6
06/19/2018,2766.2,153,2774.4,2774.4,2737
06/18/2018,2779.7,60,2781,2781,2765
06/15/2018,2784.4,57,2785.3,2785.3,2772.4
06/14/2018,2788.4,116,2780.7,2788.9,2772.6
06/13/2018,2779,38,2791.1,2795,2790.2
06/12/2018,2788.2,165,2788.7,2792.8,2783.3
06/11/2018,2786.8,49,2778,2785.4,2776.2
06/08/2018,2782.5,53,2774.8,2774.8,2758.5
06/07/2018,2772.2,53,2772,2778.7,2772
06/06/2018,2772.2,78,2751.9,2757.1,2751.9
06/05/2018,2751.6,60,2742.9,2751,2742.9
06/04/2018,2745.5,110,2732.2,2746.6,2732.2
06/01/2018,2733.8,211,2706,2734.1,2706
05/31/2018,2705.5,154,2720.2,2728.2,2717.2
05/30/2018,2724.6,172,2690.7,2706.2,2688
05/29/2018,2692.2,589,2726.9,2728.5,2694.3
05/25/2018,2718.3,22,2726.9,2726.9,2726.6
05/24/2018,2727.6,100,2728.7,2732.9,2721
05/23/2018,2730.7,167,2724.7,2729,2706
05/22/2018,2726.1,99,2731.6,2738.9,2731.6
05/21/2018,2733.1,100,2732.1,2732.9,2724.7
05/18/2018,2713,65,2715.9,2724.8,2713.5
05/17/2018,2718.7,36,2723.8,2723.8,2716.3
05/16/2018,2722.9,84,2708.9,2714.3,2704.4
05/15/2018,2709,140,2728.6,2728.6,2712.9
05/14/2018,2730.9,76,2733.5,2739.4,2733
05/11/2018,2729.4,356,2718.3,2728.9,2718
05/10/2018,2718.7,20,2700,2718.3,2697.5
05/09/2018,2696,183,2667.4,2684,2667.4
05/08/2018,2670.3,194,2667.3,2670.9,2660.5
05/07/2018,2670,209,2665.6,2675.5,2665.1
05/04/2018,2663.1,239,2633.4,2663.3,2619.5
05/03/2018,2631.8,214,2630,2634.9,2617.9
05/02/2018,2627.4,104,2645.1,2656.4,2625
05/01/2018,2652.2,65,2643.3,2656.4,2640.9
04/30/2018,2647,79,2675.5,2682,2645.2
04/27/2018,2671.4,142,2673.1,2674.9,2666.1
04/26/2018,2674.6,106,2651.8,2654.2,2639.7
04/25/2018,2644.5,137,2634.8,2638.8,2618.9
04/24/2018,2635.3,91,2671.9,2686.5,2671.8
04/23/2018,2671.3,100,2681.6,2683.1,2667.3
04/20/2018,2671.6,37,2693,2695.4,2671.8
04/19/2018,2693.1,48,2711.1,2711.1,2693.1
04/18/2018,2709.7,134,2705.2,2718,2705.2
04/17/2018,2706.6,180,2682,2706.7,2682
04/16/2018,2681.7,150,2673.6,2677.1,2664.5
04/13/2018,2657.3,176,2659.8,2680.5,2652.6
04/12/2018,2664,87,2645.5,2663.4,2640.9
04/11/2018,2641.1,194,2651.3,2651.6,2626.3
04/10/2018,2655.1,199,2617.2,2656.8,2614.3
04/09/2018,2619.1,232,2612.7,2627,2610.6
04/06/2018,2605.7,399,2657.6,2657.6,2603.2
04/05/2018,2661.8,287,2647.6,2665.7,2645.3
04/04/2018,2647,628,2608.5,2608.5,2560.7
04/03/2018,2613.2,192,2582.5,2595.4,2579
04/02/2018,2575,88,2636.9,2641,2577.5
03/29/2018,2643,168,2610.4,2619.6,2604.1
03/28/2018,2622.4,238,2610.7,2624.3,2600.7
03/27/2018,2615.7,261,2661.2,2679,2611.2
03/26/2018,2659.5,759,2599.3,2635,2592.7
03/23/2018,2597.8,414,2644.4,2650.5,2597.2
03/22/2018,2643.3,175,2718.3,2722.3,2642.6
03/21/2018,2718.3,87,2726.3,2726.3,2718
03/20/2018,2723.6,77,2724.1,2728,2719.9
03/19/2018,2722.8,69,2753.5,2754.3,2735.7
03/16/2018,2755.9,73,2757.9,2759,2751.4
03/15/2018,2755.6,87,2756.7,2762,2746.4
03/14/2018,2753.9,107,2764.7,2783.1,2755
03/13/2018,2772.8,148,2788.1,2804,2768.8
03/12/2018,2789.1,61,2796.3,2804.5,2790.6
03/09/2018,2788.8,153,2747.6,2787.6,2737.9
03/08/2018,2739.3,209,2721.8,2734.7,2720.3
03/07/2018,2723.3,467,2695.5,2721.5,2682.6
03/06/2018,2723.9,233,2720.5,2731.7,2716.9
03/05/2018,2718.4,532,2682.2,2717.8,2664.3
03/02/2018,2690.2,313,2682.2,2690.4,2653.8
03/01/2018,2678.2,245,2719.7,2721,2701.4
02/28/2018,2714.4,123,2750.1,2755.1,2715.1
02/27/2018,2747.5,325,2782.5,2783.6,2746.6
02/26/2018,2784.4,85,2751.5,2784.5,2744.4
02/23/2018,2748.8,58,2712.7,2725.9,2712.7
02/22/2018,2711.5,216,2697.4,2712.2,2684
02/21/2018,2698.7,62,2718.4,2718.5,2698.1
02/20/2018,2714.1,190,2739.2,2746.6,2710
02/16/2018,2735,1,2739.2,2739.2,2739.2
02/15/2018,2733.9,690,2693.5,2732.5,2693.5
02/14/2018,2696.9,718,2662.6,2696.8,2627.5
02/13/2018,2661.7,213,2655.2,2663.2,2637.3
02/12/2018,2655.2,273,2627,2655.6,2624.9
02/09/2018,2619.1,1126,2595.3,2616.5,2581.1
02/08/2018,2593.4,300,2667.3,2684.7,2646.2
02/07/2018,2668.2,398,2688.6,2695,2665.2
02/06/2018,2694.3,2622,2626.6,2687.3,2531.8
02/05/2018,2607.7,914,2758,2758,2596
02/02/2018,2756.7,510,2829.8,2830.4,2756
02/01/2018,2822.4,271,2832.2,2836.9,2810.2
01/31/2018,2825.8,474,2824.2,2838.5,2822.7
01/30/2018,2824.5,976,2854.2,2857.6,2821.6
01/29/2018,2853.6,532,2873.9,2878.4,2852.2
01/26/2018,2874.5,250,2842.4,2875.6,2841.7
01/25/2018,2841.2,421,2839.3,2853.6,2835.4
01/24/2018,2841,339,2837.8,2849.6,2837.7
01/23/2018,2839.6,284,2835.3,2841.3,2829
01/22/2018,2835.2,436,2804.3,2838.1,2804.3
01/19/2018,2811,398,2797.7,2813.3,2792.2
01/18/2018,2796.2,371,2803.7,2807.8,2794.7
01/17/2018,2803.7,485,2785.9,2805.2,2782.8
01/16/2018,2782.6,275,2792,2803.4,2783.4
01/12/2018,2788.7,1,2792,2792,2792
01/11/2018,2769.5,130,2752,2770,2750.1
01/10/2018,2750.6,235,2751,2751,2738.1
01/09/2018,2752.3,85,2747,2751.9,2744.2
01/08/2018,2746.8,62,2746,2747.9,2737.1
01/05/2018,2742.6,155,2726,2742.9,2725
01/04/2018,2723.8,217,2710.1,2719.3,2709
01/03/2018,2710.9,172,2693,2710.7,2693
01/02/2018,2692.9,79,2678.4,2693.8,2676.3
12/29/2017,2676,275,2689.1,2698.2,2668
12/28/2017,2685.7,67,2686.9,2688.3,2686.9
12/27/2017,2685.4,116,2688.2,2689.8,2687.4
12/26/2017,2687.1,12,2686,2686,2684.4
12/22/2017,2686.1,11,2689.5,2690.6,2686.3
12/21/2017,2687.8,131,2682.1,2689.1,2681.2
12/20/2017,2681.6,38,2691,2692.9,2689.8
12/19/2017,2684.1,45,2696,2697.8,2684.2
12/18/2017,2694.4,111,2687.5,2695.6,2687.5
12/15/2017,2682,195,2660.5,2682.9,2658.7
12/14/2017,2655.9,80,2669.2,2673.3,2652.7
12/13/2017,2669.1,29,2666,2670.2,2662
12/12/2017,2667.8,12,2665,2666.9,2665
12/11/2017,2664.5,46,2655.4,2667.2,2653.2
12/08/2017,2653.9,199,2645.3,2654.2,2645.3
12/07/2017,2639.5,75,2631.4,2634.9,2626.8
12/06/2017,2629.2,295,2629.1,2629.1,2620.5
12/05/2017,2628.3,361,2637,2644.3,2636.1
12/04/2017,2638.2,264,2659.6,2660.8,2634.8
12/01/2017,2643.9,331,2641.9,2647.1,2632.1
11/30/2017,2647.9,46,2625,2641.9,2624
11/29/2017,2625.1,115,2625.6,2629.4,2623.6
11/28/2017,2626,189,2601,2626.2,2598
11/27/2017,2601.8,72,2603,2603.7,2597.8
11/24/2017,2601,172,2594.5,2602.1,2589.5
11/22/2017,2594.6,57,2595,2599.9,2593.3
11/21/2017,2596.3,208,2582.8,2591.6,2581
11/20/2017,2582.1,204,2574.4,2582.7,2567.9
11/17/2017,2576.3,97,2582.2,2584.9,2575.6
11/16/2017,2585,110,2564.3,2584.8,2563.6
11/15/2017,2565.1,230,2572,2572,2562.2
11/14/2017,2577.9,54,2581.3,2581.9,2574.2
11/13/2017,2581.9,203,2581.4,2583.3,2570.8
11/10/2017,2579.6,108,2582.8,2584.2,2571.8
11/09/2017,2583.9,224,2590.9,2593,2577
11/08/2017,2590.9,66,2582.2,2587.2,2580
11/07/2017,2586.8,97,2588.2,2592.8,2585.7
11/06/2017,2588.7,89,2581.3,2588.2,2577
11/03/2017,2582.7,59,2577,2582.9,2576.4
11/02/2017,2576.7,252,2571.9,2578.2,2565.7
11/01/2017,2574.8,557,2573.1,2583.8,2572.7
10/31/2017,2572.7,47,2567.2,2573,2567
10/30/2017,2568.3,64,2575,2575,2567.9
10/27/2017,2578.4,247,2559,2569,2558.6
10/26/2017,2561.6,288,2558.7,2562.9,2557
10/25/2017,2558.5,77,2566.3,2566.3,2560.6
10/24/2017,2567.3,94,2563.5,2568.8,2563.3
10/23/2017,2563.4,107,2575,2576.7,2572.3
10/20/2017,2574,199,2560.7,2573.6,2560
10/19/2017,2560.5,257,2559.6,2559.6,2542.9
10/18/2017,2560.1,130,2557.6,2561.8,2557
10/17/2017,2556.9,79,2555.2,2556.1,2555.1
10/16/2017,2556.2,98,2556,2556.2,2552.4
10/13/2017,2552.8,112,2547.8,2555.2,2547.8
10/12/2017,2549.4,58,2552.1,2552.1,2548
10/11/2017,2553,198,2548.4,2548.4,2545.1
10/10/2017,2548.5,324,2543.3,2549.2,2543.3
10/09/2017,2543.8,62,2543.8,2550.2,2543.2
10/06/2017,2545.1,431,2548.6,2549.7,2543.5
10/05/2017,2549.9,98,2535.7,2549.5,2534.7
10/04/2017,2536.2,152,2531.5,2535.7,2530
10/03/2017,2532.8,304,2526.5,2532.8,2525.5
10/02/2017,2526.3,289,2520.6,2527.7,2518.1
09/29/2017,2516.1,323,2507,2517.7,2505.5
09/28/2017,2507.7,166,2502.8,2508.2,2499.9
09/27/2017,2504.5,120,2495.1,2504.4,2494.1
09/26/2017,2495.6,145,2496.1,2498.9,2493.9
09/25/2017,2497,93,2502.9,2503.7,2494.9
09/22/2017,2499.4,146,2500.4,2500.4,2493.1
09/21/2017,2500.9,139,2505,2505,2501.8
09/20/2017,2505.2,389,2502.3,2505.7,2502.1
09/19/2017,2504.7,180,2502.3,2505.3,2502
09/18/2017,2502.7,97,2498.2,2504.3,2498.2
09/15/2017,2497.2,105,2490.8,2499.7,2487.6
09/14/2017,2494.3,57,2492.2,2494.1,2487.9
09/13/2017,2494.7,294,2494.9,2494.9,2489.4
09/12/2017,2494.2,69,2485.7,2490.5,2485.4
09/11/2017,2485.8,286,2471,2486.7,2468
09/08/2017,2461,87,2465,2465,2456.2
09/07/2017,2466.4,59,2461,2467.3,2460.7
09/06/2017,2465.5,120,2459.3,2465.3,2458.1
09/05/2017,2459.7,257,2463,2470.3,2462.4
09/01/2017,2474.2,20,2463,2465.2,2463
08/31/2017,2470.1,215,2458,2470.6,2457.2
08/30/2017,2455.8,235,2446.5,2456.4,2443
08/29/2017,2447.1,419,2429.3,2433.2,2421.3
08/28/2017,2443.7,89,2442.8,2448,2436.8
08/25/2017,2442.5,136,2442.1,2448.5,2438
08/24/2017,2440.8,105,2439.3,2447.9,2437
08/23/2017,2441.5,54,2453.1,2453.1,2441.2
08/22/2017,2452.8,117,2429.4,2437.1,2429.4
08/21/2017,2428,141,2431.2,2431.2,2420.8
08/18/2017,2426.8,267,2425.9,2433.2,2425.4
08/17/2017,2429.5,203,2465.6,2466.7,2426.1
08/16/2017,2467.5,251,2464.8,2470.4,2462
08/15/2017,2463.7,188,2463.1,2470.9,2463.1
08/14/2017,2463.5,261,2447,2465.2,2447
08/11/2017,2440.1,463,2436.1,2444.6,2430.6
08/10/2017,2437.6,125,2473.7,2473.7,2434.1
08/09/2017,2473,239,2468.6,2468.6,2459.4
08/08/2017,2472.8,64,2476.1,2476.3,2471.6
08/07/2017,2477.4,64,2476.1,2477.5,2473.1
08/04/2017,2472.1,101,2470.7,2476.7,2469.6
08/03/2017,2471.7,156,2472.3,2474.4,2468.3
08/02/2017,2473.5,83,2474.1,2475.6,2473
08/01/2017,2472.3,191,2468,2477,2468
07/31/2017,2468,203,2474,2475.2,2469.6
07/28/2017,2470.3,65,2462.6,2470.8,2461.8
07/27/2017,2471.9,126,2477.4,2479.6,2476.6
07/26/2017,2473.3,132,2473,2479.3,2473
07/25/2017,2474.1,103,2468.2,2477.6,2468.1
07/24/2017,2468.4,41,2466,2468.3,2463.8
07/21/2017,2469.4,105,2471.3,2475.2,2467.3
07/20/2017,2471.2,149,2470,2475.9,2469.9
07/19/2017,2471.4,64,2459.1,2460.3,2458.3
07/18/2017,2457.8,132,2458.5,2460.2,2452.8
07/17/2017,2458.6,68,2457.1,2458.6,2454.7
07/14/2017,2456.1,156,2446,2457,2442.2
07/13/2017,2445.6,376,2444.2,2446,2441.3
07/12/2017,2440.1,267,2422.9,2441.4,2422.9
07/11/2017,2424.5,122,2424,2426.8,2421.9
07/10/2017,2424.6,256,2426,2427,2420.5
07/07/2017,2422.6,168,2410.5,2416.4,2407.6
07/06/2017,2408.4,416,2428,2428,2416.9
07/05/2017,2428,586,2427,2430.9,2422.6
07/03/2017,2425,20,2427,2427,2427
06/30/2017,2420.9,258,2421.1,2426.1,2418.1
06/29/2017,2420,89,2443.9,2444.4,2421.4
06/28/2017,2438.4,284,2419,2439.3,2414.3
06/27/2017,2420.6,96,2437.1,2437.4,2417.2
06/26/2017,2436,82,2435.5,2442.3,2435.5
06/23/2017,2434.9,88,2432,2434.9,2431
06/22/2017,2431.8,113,2430,2433,2429.5
06/21/2017,2433.6,183,2436,2437.9,2429.6
06/20/2017,2437.5,153,2449,2450.6,2436.4
06/19/2017,2447.5,212,2433.5,2448,2433.5
06/16/2017,2431,137,2432.4,2435.7,2431.2
06/15/2017,2432.1,167,2432.1,2432.1,2417
06/14/2017,2435.3,103,2437.1,2442.1,2434.2
06/13/2017,2438,71,2429.2,2438.6,2428.9
06/12/2017,2426.4,127,2427.9,2427.9,2420.7
06/09/2017,2428.3,455,2424.4,2434.9,2424
06/08/2017,2432.5,102,2431.4,2436.3,2431.1
06/07/2017,2431.9,87,2431.9,2432.8,2428.5
06/06/2017,2430.8,168,2433,2433,2427.3
06/05/2017,2434.5,26,2434,2436.5,2434
06/02/2017,2437.7,354,2429.6,2437.2,2428.6
06/01/2017,2429.6,149,2413.1,2430,2411.6
05/31/2017,2411.1,176,2411,2416.4,2410.3
05/30/2017,2410.7,273,2415.9,2416.7,2408.6
05/26/2017,2413.8,7,2412.9,2416.5,2408.4
05/25/2017,2413.4,141,2404,2413.5,2404
05/24/2017,2401.9,70,2396,2403.6,2396
05/23/2017,2398,74,2390.8,2397.4,2387.3
05/22/2017,2392.7,150,2382.1,2385,2378.5
05/19/2017,2381.5,64,2364.1,2370.4,2362
05/18/2017,2363.6,357,2356.7,2366.1,2344.5
05/17/2017,2357.5,251,2392.4,2392.4,2356.3
05/16/2017,2397.1,58,2398.1,2403.9,2397
05/15/2017,2398.4,46,2389,2400.3,2389
05/12/2017,2388.7,44,2390.8,2391.6,2385.1
05/11/2017,2391.1,143,2394.4,2394.4,2388.6
05/10/2017,2395.3,105,2389.4,2391.9,2388
05/09/2017,2393.3,67,2395.4,2398.1,2392.7
05/08/2017,2395,102,2401.6,2401.7,2392.7
05/05/2017,2397.7,128,2379.4,2398.3,2379.4
05/04/2017,2385.5,133,2385.9,2390.5,2385.3
05/03/2017,2383.2,135,2384.2,2384.2,2381
05/02/2017,2385.8,112,2385.6,2387,2384.7
05/01/2017,2386.9,36,2377.9,2387.4,2377.8
04/28/2017,2380.5,179,2385.2,2388.4,2383.8
04/27/2017,2386.1,152,2381.6,2387.5,2381.6
04/26/2017,2382.2,275,2384.5,2386.6,2383.1
04/25/2017,2385,210,2371.9,2379.5,2371.6
04/24/2017,2370,303,2364.5,2376.6,2364.5
04/21/2017,2347.4,113,2352.9,2355.4,2352.9
04/20/2017,2352.1,129,2334,2340.8,2334
04/19/2017,2333.7,121,2340,2346.3,2340
04/18/2017,2337.3,75,2344.1,2344.6,2335.5
04/17/2017,2345,46,2325,2331.5,2324.1
04/13/2017,2327.4,186,2339,2342.9,2327.9
04/12/2017,2340.8,137,2348,2355.3,2339.6
04/11/2017,2351.1,73,2353,2353.1,2348.7
04/10/2017,2352.5,65,2352.9,2355.4,2350.3
04/07/2017,2352.2,176,2349,2354,2337.5
04/06/2017,2353.7,231,2343,2351.7,2338
04/05/2017,2346.6,60,2353.9,2361.7,2345.1
04/04/2017,2356.6,85,2351.2,2358.7,2346.8
04/03/2017,2356.1,124,2358.8,2362.9,2358.2
