,bit_close,nas_close,eth_close,dow_close,amd_close,snp_close,bnb_close,nvda_close,bit_close**2,eth_close**2
352,0.016280219706164573,7554.51,0.08714856942864076,25985.16,23.48,2795.1,0.31783479675110277,38.852501,0.0002650455536809893,0.0075948731534586185
353,0.01622282830423493,7532.53,0.08612293106580675,25916.0,23.530001,2784.7,0.3106072708608419,38.564999,0.000263180158188686,0.007417159255365701
354,0.016197413092062844,7595.35,0.08604518587105983,26026.32,23.68,2805.0,0.2962625901145525,39.112499,0.0002623561908749288,0.007403774011585235
355,0.016462465789299316,7577.57,0.08954123501798447,25819.65,23.370001,2791.6,0.29429660886133735,39.195,0.00027101277986385036,0.008017632768545929
356,0.01615409625671323,7576.36,0.08606611424772387,25806.63,23.5,2791.5,0.26907430919998665,39.130001,0.0002609548258711564,0.007407376021702257
357,0.01611864409164993,7505.92,0.08540946838031897,25673.46,22.41,2771.4,0.262450504328672,38.012501,0.00025981068735328114,0.007294777289008706
358,0.016095903131553412,7421.46,0.08549586415838771,25473.23,22.08,2750.0,0.25695238799702036,37.314999,0.0002590780976203509,0.007309542788189485
359,0.01616191952042947,7408.14,0.08691983551392299,25450.24,22.01,2751.9,0.2638261995469788,37.66,0.0002612076425848392,0.007555057805767428
360,0.01611384530437395,7558.06,0.08690475237059422,25650.88,22.959999,2789.0,0.262482435304136,40.285,0.0002596560104932944,0.0075524359845943025
361,0.016082459001568388,7591.03,0.08677395744747744,25554.66,23.49,2797.2,0.2547728860717494,40.630001,0.0002586454875371281,0.007529719691096626
362,0.0161242627121176,7643.41,0.08735680994273283,25702.89,23.379999,2819.6,0.2572137272934413,42.154999,0.00025999184800938607,0.0076312122433707455
363,0.016104449499090387,7630.91,0.08724818260898004,25709.94,22.82,2812.3,0.25776017722561867,41.389999,0.0002593532936687526,0.007612245368569927
364,0.016029156390486764,7688.53,0.08606944571164428,25848.87,23.290001,2829.8,0.25753784867789004,42.452499,0.00025693385459068266,0.007407949485109682
365,0.015862197450944242,7714.48,0.08533445222047979,25914.1,23.25,2840.6,0.2525219353141896,42.237499,0.000251609307972742,0.007281968735769349
366,0.015819226433387637,7723.95,0.08524351823156037,25887.38,26.0,2836.5,0.2524287284522843,43.927502,0.00025024792495079016,0.007266457400494366
367,0.01575675313082197,7728.97,0.08487425155924538,25745.67,25.700001,2827.0,0.2558220625121597,43.599998,0.00024827526922566797,0.007203638577742068
368,0.01586140794452796,7838.96,0.08612987441320624,25962.51,27.889999,2862.6,0.26245550294470416,45.985001,0.00025158426198273467,0.00741835526643468
369,0.01583653843311522,7642.67,0.08574314617045453,25502.32,26.370001,2810.7,0.2559359775270766,44.375,0.0002507959495435355,0.007351887115207931
370,0.015984597313568303,7637.54,0.08661251285038862,25516.83,25.969999,2807.0,0.24367780378839426,43.445,0.000255507351276935,0.007501727382258735
371,0.01598134402514716,7691.52,0.08655135720400116,25657.73,25.690001,2823.0,0.24741817017985385,44.217499,0.00025540335685010683,0.007491137433854603
372,0.01577477316072584,7643.38,0.08510404130453564,25625.59,24.889999,2810.5,0.24411060266167228,44.125,0.00024884346827235633,0.007242697846364108
373,0.015794869834543514,7669.17,0.08533827782874798,25717.46,25.059999,2821.0,0.2439363254541993,44.3125,0.00024947791309017266,0.007282621662776579
374,0.015655108251279918,7729.32,0.08412478381716801,25928.68,25.52,2837.8,0.24610736403694056,44.889999,0.0002450824143592926,0.007076979252285252
375,0.015550792671721336,7828.91,0.08400299565999242,26258.42,26.360001,2870.5,0.2360270078271981,45.57,0.00024182715271886198,0.007056503279852705
376,0.014405617276733059,7848.69,0.07846339192428348,26179.13,26.75,2867.1,0.2247912922601877,45.75,0.00020752180912371,0.006156503872263713
377,0.01399984916981337,7895.55,0.07791849392226588,26218.13,29.02,2879.8,0.23092124679865855,47.154999,0.0001959957767775241,0.006071291695114185
378,0.014321417025081953,7891.78,0.07979821440126292,26384.63,29.09,2882.7,0.22855910574295674,47.064999,0.00020510298560630724,0.0063677550216299245
379,0.014098591314280364,7938.69,0.0776382244362233,26424.99,28.98,2896.0,0.22672609333795105,47.737499,0.00019877027704710173,0.006027693893609381
380,0.013787917093747479,7953.88,0.0744869626784758,26341.02,28.530001,2898.3,0.23496132288995142,47.947498,0.00019010665778405392,0.005548307609064646
381,0.013894253512156122,7909.28,0.07534635762895976,26150.58,27.24,2882.6,0.23290445979072155,47.314999,0.00019305028066006274,0.005677073607951103
382,0.013757431076728058,7964.24,0.07517056238783464,26157.16,27.83,2894.5,0.23409140810092763,48.025002,0.00018926690983092295,0.005650613449703339
383,0.01407250011802607,7947.36,0.07769834350551867,26143.05,27.790001,2891.8,0.23768812140283224,47.884998,0.00019803525957184375,0.0060370325835015755
384,0.014033770029988433,7984.16,0.07779375207388604,26412.3,27.85,2912.5,0.23290939975704975,47.502499,0.00019694670125460154,0.006051867861733249
385,0.014077980396650631,7976.01,0.0787483260797186,26384.77,27.33,2909.5,0.22702411017897137,46.174999,0.00019818953204847945,0.006201298860357689
386,0.013888614993610653,8000.23,0.07769736258535123,26452.66,27.93,2911.4,0.22457763426907684,47.052502,0.00019289362644074663,0.006036880152719537
387,0.013839640844532673,7996.08,0.07754260992477516,26449.54,27.49,2900.4,0.22585767493846573,46.822498,0.00019153565870565705,0.006012856353945838
388,0.013766533674510568,7998.06,0.07589407036572318,26559.54,27.68,2909.9,0.2130145117084097,46.575001,0.00018951744941143344,0.005759909916677341
389,0.013610250713556236,8015.27,0.07606975041250022,26511.05,28.18,2912.6,0.20451604110570204,47.1175,0.00018523892448585802,0.005786606927820077
390,0.013420072421545949,8120.82,0.07628485033313818,26656.39,27.969999,2938.1,0.20907758670275392,47.6675,0.00018009834379953816,0.005819378390349293
