date,ada_close,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7
2019-10-02,0.039445,0.038507,0.038885,0.039532,0.038229,0.039396,0.037573,0.046264
2019-10-03,0.038361,0.039445,0.038507,0.038885,0.039532,0.038229,0.039396,0.037573
2019-10-04,0.039667,0.038361,0.039445,0.038507,0.038885,0.039532,0.038229,0.039396
2019-10-07,0.041672,0.039667,0.038361,0.039445,0.038507,0.038885,0.039532,0.038229
2019-10-08,0.041441,0.041672,0.039667,0.038361,0.039445,0.038507,0.038885,0.039532
2019-10-09,0.042629,0.041441,0.041672,0.039667,0.038361,0.039445,0.038507,0.038885
2019-10-10,0.041661,0.042629,0.041441,0.041672,0.039667,0.038361,0.039445,0.038507
2019-10-11,0.040623,0.041661,0.042629,0.041441,0.041672,0.039667,0.038361,0.039445
2019-10-14,0.041789,0.040623,0.041661,0.042629,0.041441,0.041672,0.039667,0.038361
2019-10-15,0.039766,0.041789,0.040623,0.041661,0.042629,0.041441,0.041672,0.039667
2019-10-16,0.038741,0.039766,0.041789,0.040623,0.041661,0.042629,0.041441,0.041672
2019-10-17,0.039524,0.038741,0.039766,0.041789,0.040623,0.041661,0.042629,0.041441
2019-10-18,0.038073,0.039524,0.038741,0.039766,0.041789,0.040623,0.041661,0.042629
2019-10-21,0.03928,0.038073,0.039524,0.038741,0.039766,0.041789,0.040623,0.041661
2019-10-22,0.038816,0.03928,0.038073,0.039524,0.038741,0.039766,0.041789,0.040623
2019-10-23,0.036409,0.038816,0.03928,0.038073,0.039524,0.038741,0.039766,0.041789
2019-10-24,0.037685,0.036409,0.038816,0.03928,0.038073,0.039524,0.038741,0.039766
2019-10-25,0.041246,0.037685,0.036409,0.038816,0.03928,0.038073,0.039524,0.038741
2019-10-28,0.042363,0.041246,0.037685,0.036409,0.038816,0.03928,0.038073,0.039524
2019-10-29,0.043444,0.042363,0.041246,0.037685,0.036409,0.038816,0.03928,0.038073
2019-10-30,0.041967,0.043444,0.042363,0.041246,0.037685,0.036409,0.038816,0.03928
2019-10-31,0.041636,0.041967,0.043444,0.042363,0.041246,0.037685,0.036409,0.038816
2019-11-01,0.042345,0.041636,0.041967,0.043444,0.042363,0.041246,0.037685,0.036409
2019-11-04,0.043236,0.042345,0.041636,0.041967,0.043444,0.042363,0.041246,0.037685
2019-11-05,0.044328,0.043236,0.042345,0.041636,0.041967,0.043444,0.042363,0.041246
2019-11-06,0.044956,0.044328,0.043236,0.042345,0.041636,0.041967,0.043444,0.042363
2019-11-07,0.043637,0.044956,0.044328,0.043236,0.042345,0.041636,0.041967,0.043444
2019-11-08,0.042297,0.043637,0.044956,0.044328,0.043236,0.042345,0.041636,0.041967
2019-11-11,0.043194,0.042297,0.043637,0.044956,0.044328,0.043236,0.042345,0.041636
2019-11-12,0.043767,0.043194,0.042297,0.043637,0.044956,0.044328,0.043236,0.042345
2019-11-13,0.043492,0.043767,0.043194,0.042297,0.043637,0.044956,0.044328,0.043236
2019-11-14,0.043119,0.043492,0.043767,0.043194,0.042297,0.043637,0.044956,0.044328
2019-11-15,0.043974,0.043119,0.043492,0.043767,0.043194,0.042297,0.043637,0.044956
2019-11-18,0.043802,0.043974,0.043119,0.043492,0.043767,0.043194,0.042297,0.043637
2019-11-19,0.042542,0.043802,0.043974,0.043119,0.043492,0.043767,0.043194,0.042297
2019-11-20,0.041178,0.042542,0.043802,0.043974,0.043119,0.043492,0.043767,0.043194
2019-11-21,0.038406,0.041178,0.042542,0.043802,0.043974,0.043119,0.043492,0.043767
2019-11-22,0.037148,0.038406,0.041178,0.042542,0.043802,0.043974,0.043119,0.043492
2019-11-25,0.036048,0.037148,0.038406,0.041178,0.042542,0.043802,0.043974,0.043119
2019-11-26,0.036993,0.036048,0.037148,0.038406,0.041178,0.042542,0.043802,0.043974
2019-11-27,0.039049,0.036993,0.036048,0.037148,0.038406,0.041178,0.042542,0.043802
2019-11-29,0.041423,0.039049,0.036993,0.036048,0.037148,0.038406,0.041178,0.042542
2019-12-02,0.038056,0.041423,0.039049,0.036993,0.036048,0.037148,0.038406,0.041178
2019-12-03,0.037917,0.038056,0.041423,0.039049,0.036993,0.036048,0.037148,0.038406
2019-12-04,0.037405,0.037917,0.038056,0.041423,0.039049,0.036993,0.036048,0.037148
2019-12-05,0.037871,0.037405,0.037917,0.038056,0.041423,0.039049,0.036993,0.036048
2019-12-06,0.038317,0.037871,0.037405,0.037917,0.038056,0.041423,0.039049,0.036993
2019-12-09,0.037483,0.038317,0.037871,0.037405,0.037917,0.038056,0.041423,0.039049
2019-12-10,0.036606,0.037483,0.038317,0.037871,0.037405,0.037917,0.038056,0.041423
2019-12-11,0.036655,0.036606,0.037483,0.038317,0.037871,0.037405,0.037917,0.038056
2019-12-12,0.036723,0.036655,0.036606,0.037483,0.038317,0.037871,0.037405,0.037917
2019-12-13,0.037108,0.036723,0.036655,0.036606,0.037483,0.038317,0.037871,0.037405
2019-12-16,0.034269,0.037108,0.036723,0.036655,0.036606,0.037483,0.038317,0.037871
2019-12-17,0.0318,0.034269,0.037108,0.036723,0.036655,0.036606,0.037483,0.038317
2019-12-18,0.034462,0.0318,0.034269,0.037108,0.036723,0.036655,0.036606,0.037483
2019-12-19,0.033251,0.034462,0.0318,0.034269,0.037108,0.036723,0.036655,0.036606
2019-12-20,0.034004,0.033251,0.034462,0.0318,0.034269,0.037108,0.036723,0.036655
2019-12-23,0.0332,0.034004,0.033251,0.034462,0.0318,0.034269,0.037108,0.036723
2019-12-24,0.034162,0.0332,0.034004,0.033251,0.034462,0.0318,0.034269,0.037108
2019-12-26,0.034281,0.034162,0.0332,0.034004,0.033251,0.034462,0.0318,0.034269
2019-12-27,0.0331,0.034281,0.034162,0.0332,0.034004,0.033251,0.034462,0.0318
2019-12-30,0.033594,0.0331,0.034281,0.034162,0.0332,0.034004,0.033251,0.034462
2019-12-31,0.032845,0.033594,0.0331,0.034281,0.034162,0.0332,0.034004,0.033251
2020-01-02,0.032751,0.032845,0.033594,0.0331,0.034281,0.034162,0.0332,0.034004
2020-01-03,0.03418,0.032751,0.032845,0.033594,0.0331,0.034281,0.034162,0.0332
2020-01-06,0.037272,0.03418,0.032751,0.032845,0.033594,0.0331,0.034281,0.034162
2020-01-07,0.037047,0.037272,0.03418,0.032751,0.032845,0.033594,0.0331,0.034281
2020-01-08,0.036435,0.037047,0.037272,0.03418,0.032751,0.032845,0.033594,0.0331
2020-01-09,0.036359,0.036435,0.037047,0.037272,0.03418,0.032751,0.032845,0.033594
2020-01-10,0.036874,0.036359,0.036435,0.037047,0.037272,0.03418,0.032751,0.032845
2020-01-13,0.036966,0.036874,0.036359,0.036435,0.037047,0.037272,0.03418,0.032751
2020-01-14,0.04166,0.036966,0.036874,0.036359,0.036435,0.037047,0.037272,0.03418
2020-01-15,0.042553,0.04166,0.036966,0.036874,0.036359,0.036435,0.037047,0.037272
2020-01-16,0.041391,0.042553,0.04166,0.036966,0.036874,0.036359,0.036435,0.037047
2020-01-17,0.044978,0.041391,0.042553,0.04166,0.036966,0.036874,0.036359,0.036435
2020-01-21,0.045989,0.044978,0.041391,0.042553,0.04166,0.036966,0.036874,0.036359
2020-01-22,0.045654,0.045989,0.044978,0.041391,0.042553,0.04166,0.036966,0.036874
2020-01-23,0.043334,0.045654,0.045989,0.044978,0.041391,0.042553,0.04166,0.036966
2020-01-24,0.045004,0.043334,0.045654,0.045989,0.044978,0.041391,0.042553,0.04166
2020-01-27,0.047912,0.045004,0.043334,0.045654,0.045989,0.044978,0.041391,0.042553
2020-01-28,0.052857,0.047912,0.045004,0.043334,0.045654,0.045989,0.044978,0.041391
2020-01-29,0.053514,0.052857,0.047912,0.045004,0.043334,0.045654,0.045989,0.044978
2020-01-30,0.05607,0.053514,0.052857,0.047912,0.045004,0.043334,0.045654,0.045989
2020-01-31,0.053793,0.05607,0.053514,0.052857,0.047912,0.045004,0.043334,0.045654
2020-02-03,0.056979,0.053793,0.05607,0.053514,0.052857,0.047912,0.045004,0.043334
2020-02-04,0.055996,0.056979,0.053793,0.05607,0.053514,0.052857,0.047912,0.045004
2020-02-05,0.059231,0.055996,0.056979,0.053793,0.05607,0.053514,0.052857,0.047912
2020-02-06,0.059757,0.059231,0.055996,0.056979,0.053793,0.05607,0.053514,0.052857
2020-02-07,0.05979,0.059757,0.059231,0.055996,0.056979,0.053793,0.05607,0.053514
2020-02-10,0.060394,0.05979,0.059757,0.059231,0.055996,0.056979,0.053793,0.05607
2020-02-11,0.063228,0.060394,0.05979,0.059757,0.059231,0.055996,0.056979,0.053793
2020-02-12,0.068373,0.063228,0.060394,0.05979,0.059757,0.059231,0.055996,0.056979
2020-02-13,0.068581,0.068373,0.063228,0.060394,0.05979,0.059757,0.059231,0.055996
2020-02-14,0.07058,0.068581,0.068373,0.063228,0.060394,0.05979,0.059757,0.059231
2020-02-18,0.062597,0.07058,0.068581,0.068373,0.063228,0.060394,0.05979,0.059757
2020-02-19,0.057645,0.062597,0.07058,0.068581,0.068373,0.063228,0.060394,0.05979
2020-02-20,0.05826,0.057645,0.062597,0.07058,0.068581,0.068373,0.063228,0.060394
2020-02-21,0.05864,0.05826,0.057645,0.062597,0.07058,0.068581,0.068373,0.063228
2020-02-24,0.05896,0.05864,0.05826,0.057645,0.062597,0.07058,0.068581,0.068373
2020-02-25,0.056364,0.05896,0.05864,0.05826,0.057645,0.062597,0.07058,0.068581
2020-02-26,0.049453,0.056364,0.05896,0.05864,0.05826,0.057645,0.062597,0.07058
2020-02-27,0.049685,0.049453,0.056364,0.05896,0.05864,0.05826,0.057645,0.062597
2020-02-28,0.048616,0.049685,0.049453,0.056364,0.05896,0.05864,0.05826,0.057645
2020-03-02,0.048953,0.048616,0.049685,0.049453,0.056364,0.05896,0.05864,0.05826
2020-03-03,0.048761,0.048953,0.048616,0.049685,0.049453,0.056364,0.05896,0.05864
2020-03-04,0.049004,0.048761,0.048953,0.048616,0.049685,0.049453,0.056364,0.05896
2020-03-05,0.051057,0.049004,0.048761,0.048953,0.048616,0.049685,0.049453,0.056364
2020-03-06,0.051448,0.051057,0.049004,0.048761,0.048953,0.048616,0.049685,0.049453
2020-03-09,0.041482,0.051448,0.051057,0.049004,0.048761,0.048953,0.048616,0.049685
2020-03-10,0.041495,0.041482,0.051448,0.051057,0.049004,0.048761,0.048953,0.048616
2020-03-11,0.039649,0.041495,0.041482,0.051448,0.051057,0.049004,0.048761,0.048953
2020-03-12,0.023961,0.039649,0.041495,0.041482,0.051448,0.051057,0.049004,0.048761
2020-03-13,0.028437,0.023961,0.039649,0.041495,0.041482,0.051448,0.051057,0.049004
2020-03-16,0.024121,0.028437,0.023961,0.039649,0.041495,0.041482,0.051448,0.051057
2020-03-17,0.025243,0.024121,0.028437,0.023961,0.039649,0.041495,0.041482,0.051448
2020-03-18,0.025336,0.025243,0.024121,0.028437,0.023961,0.039649,0.041495,0.041482
2020-03-19,0.030451,0.025336,0.025243,0.024121,0.028437,0.023961,0.039649,0.041495
2020-03-20,0.029368,0.030451,0.025336,0.025243,0.024121,0.028437,0.023961,0.039649
2020-03-23,0.029082,0.029368,0.030451,0.025336,0.025243,0.024121,0.028437,0.023961
2020-03-24,0.030163,0.029082,0.029368,0.030451,0.025336,0.025243,0.024121,0.028437
2020-03-25,0.029438,0.030163,0.029082,0.029368,0.030451,0.025336,0.025243,0.024121
2020-03-26,0.030727,0.029438,0.030163,0.029082,0.029368,0.030451,0.025336,0.025243
2020-03-27,0.029301,0.030727,0.029438,0.030163,0.029082,0.029368,0.030451,0.025336
2020-03-30,0.029873,0.029301,0.030727,0.029438,0.030163,0.029082,0.029368,0.030451
2020-03-31,0.030553,0.029873,0.029301,0.030727,0.029438,0.030163,0.029082,0.029368
2020-04-01,0.030855,0.030553,0.029873,0.029301,0.030727,0.029438,0.030163,0.029082
2020-04-02,0.031984,0.030855,0.030553,0.029873,0.029301,0.030727,0.029438,0.030163
2020-04-03,0.032295,0.031984,0.030855,0.030553,0.029873,0.029301,0.030727,0.029438
2020-04-06,0.035616,0.032295,0.031984,0.030855,0.030553,0.029873,0.029301,0.030727
2020-04-07,0.035137,0.035616,0.032295,0.031984,0.030855,0.030553,0.029873,0.029301
2020-04-08,0.036314,0.035137,0.035616,0.032295,0.031984,0.030855,0.030553,0.029873
2020-04-09,0.036198,0.036314,0.035137,0.035616,0.032295,0.031984,0.030855,0.030553
2020-04-13,0.033107,0.036198,0.036314,0.035137,0.035616,0.032295,0.031984,0.030855
2020-04-14,0.032974,0.033107,0.036198,0.036314,0.035137,0.035616,0.032295,0.031984
2020-04-15,0.031863,0.032974,0.033107,0.036198,0.036314,0.035137,0.035616,0.032295
2020-04-16,0.034408,0.031863,0.032974,0.033107,0.036198,0.036314,0.035137,0.035616
2020-04-20,0.034177,0.034408,0.031863,0.032974,0.033107,0.036198,0.036314,0.035137
2020-04-21,0.0347,0.034177,0.034408,0.031863,0.032974,0.033107,0.036198,0.036314
2020-04-22,0.036559,0.0347,0.034177,0.034408,0.031863,0.032974,0.033107,0.036198
2020-04-23,0.040605,0.036559,0.0347,0.034177,0.034408,0.031863,0.032974,0.033107
2020-04-24,0.041868,0.040605,0.036559,0.0347,0.034177,0.034408,0.031863,0.032974
2020-04-27,0.046601,0.041868,0.040605,0.036559,0.0347,0.034177,0.034408,0.031863
2020-04-28,0.047195,0.046601,0.041868,0.040605,0.036559,0.0347,0.034177,0.034408
2020-04-29,0.051695,0.047195,0.046601,0.041868,0.040605,0.036559,0.0347,0.034177
2020-04-30,0.047846,0.051695,0.047195,0.046601,0.041868,0.040605,0.036559,0.0347
2020-05-01,0.05126,0.047846,0.051695,0.047195,0.046601,0.041868,0.040605,0.036559
2020-05-04,0.049664,0.05126,0.047846,0.051695,0.047195,0.046601,0.041868,0.040605
2020-05-05,0.049358,0.049664,0.05126,0.047846,0.051695,0.047195,0.046601,0.041868
2020-05-06,0.049767,0.049358,0.049664,0.05126,0.047846,0.051695,0.047195,0.046601
2020-05-07,0.051106,0.049767,0.049358,0.049664,0.05126,0.047846,0.051695,0.047195
2020-05-08,0.052303,0.051106,0.049767,0.049358,0.049664,0.05126,0.047846,0.051695
2020-05-11,0.048108,0.052303,0.051106,0.049767,0.049358,0.049664,0.05126,0.047846
2020-05-12,0.050421,0.048108,0.052303,0.051106,0.049767,0.049358,0.049664,0.05126
2020-05-13,0.051472,0.050421,0.048108,0.052303,0.051106,0.049767,0.049358,0.049664
2020-05-14,0.05089,0.051472,0.050421,0.048108,0.052303,0.051106,0.049767,0.049358
2020-05-15,0.050463,0.05089,0.051472,0.050421,0.048108,0.052303,0.051106,0.049767
2020-05-18,0.054252,0.050463,0.05089,0.051472,0.050421,0.048108,0.052303,0.051106
2020-05-19,0.056449,0.054252,0.050463,0.05089,0.051472,0.050421,0.048108,0.052303
2020-05-20,0.056875,0.056449,0.054252,0.050463,0.05089,0.051472,0.050421,0.048108
2020-05-21,0.052246,0.056875,0.056449,0.054252,0.050463,0.05089,0.051472,0.050421
2020-05-22,0.055833,0.052246,0.056875,0.056449,0.054252,0.050463,0.05089,0.051472
2020-05-26,0.05343,0.055833,0.052246,0.056875,0.056449,0.054252,0.050463,0.05089
2020-05-27,0.055183,0.05343,0.055833,0.052246,0.056875,0.056449,0.054252,0.050463
2020-05-28,0.064559,0.055183,0.05343,0.055833,0.052246,0.056875,0.056449,0.054252
2020-05-29,0.06466,0.064559,0.055183,0.05343,0.055833,0.052246,0.056875,0.056449
2020-06-01,0.081168,0.06466,0.064559,0.055183,0.05343,0.055833,0.052246,0.056875
2020-06-02,0.078456,0.081168,0.06466,0.064559,0.055183,0.05343,0.055833,0.052246
2020-06-03,0.085439,0.078456,0.081168,0.06466,0.064559,0.055183,0.05343,0.055833
2020-06-04,0.089,0.085439,0.078456,0.081168,0.06466,0.064559,0.055183,0.05343
2020-06-05,0.085442,0.089,0.085439,0.078456,0.081168,0.06466,0.064559,0.055183
2020-06-08,0.08643,0.085442,0.089,0.085439,0.078456,0.081168,0.06466,0.064559
2020-06-09,0.083407,0.08643,0.085442,0.089,0.085439,0.078456,0.081168,0.06466
2020-06-10,0.083531,0.083407,0.08643,0.085442,0.089,0.085439,0.078456,0.081168
2020-06-11,0.07536,0.083531,0.083407,0.08643,0.085442,0.089,0.085439,0.078456
2020-06-12,0.079554,0.07536,0.083531,0.083407,0.08643,0.085442,0.089,0.085439
2020-06-15,0.078387,0.079554,0.07536,0.083531,0.083407,0.08643,0.085442,0.089
2020-06-16,0.079073,0.078387,0.079554,0.07536,0.083531,0.083407,0.08643,0.085442
2020-06-17,0.083445,0.079073,0.078387,0.079554,0.07536,0.083531,0.083407,0.08643
2020-06-18,0.082174,0.083445,0.079073,0.078387,0.079554,0.07536,0.083531,0.083407
2020-06-19,0.079603,0.082174,0.083445,0.079073,0.078387,0.079554,0.07536,0.083531
2020-06-22,0.08361,0.079603,0.082174,0.083445,0.079073,0.078387,0.079554,0.07536
2020-06-23,0.08295,0.08361,0.079603,0.082174,0.083445,0.079073,0.078387,0.079554
2020-06-24,0.082583,0.08295,0.08361,0.079603,0.082174,0.083445,0.079073,0.078387
2020-06-25,0.081691,0.082583,0.08295,0.08361,0.079603,0.082174,0.083445,0.079073
2020-06-26,0.080561,0.081691,0.082583,0.08295,0.08361,0.079603,0.082174,0.083445
2020-06-29,0.08387,0.080561,0.081691,0.082583,0.08295,0.08361,0.079603,0.082174
2020-06-30,0.083116,0.08387,0.080561,0.081691,0.082583,0.08295,0.08361,0.079603
2020-07-01,0.095954,0.083116,0.08387,0.080561,0.081691,0.082583,0.08295,0.08361
2020-07-02,0.094326,0.095954,0.083116,0.08387,0.080561,0.081691,0.082583,0.08295
2020-07-07,0.117554,0.094326,0.095954,0.083116,0.08387,0.080561,0.081691,0.082583
2020-07-08,0.129908,0.117554,0.094326,0.095954,0.083116,0.08387,0.080561,0.081691
2020-07-09,0.124293,0.129908,0.117554,0.094326,0.095954,0.083116,0.08387,0.080561
2020-07-10,0.118316,0.124293,0.129908,0.117554,0.094326,0.095954,0.083116,0.08387
2020-07-13,0.124156,0.118316,0.124293,0.129908,0.117554,0.094326,0.095954,0.083116
2020-07-14,0.131963,0.124156,0.118316,0.124293,0.129908,0.117554,0.094326,0.095954
2020-07-15,0.130369,0.131963,0.124156,0.118316,0.124293,0.129908,0.117554,0.094326
2020-07-16,0.125922,0.130369,0.131963,0.124156,0.118316,0.124293,0.129908,0.117554
2020-07-17,0.122486,0.125922,0.130369,0.131963,0.124156,0.118316,0.124293,0.129908
2020-07-20,0.117924,0.122486,0.125922,0.130369,0.131963,0.124156,0.118316,0.124293
2020-07-21,0.122965,0.117924,0.122486,0.125922,0.130369,0.131963,0.124156,0.118316
2020-07-22,0.123922,0.122965,0.117924,0.122486,0.125922,0.130369,0.131963,0.124156
2020-07-23,0.123773,0.123922,0.122965,0.117924,0.122486,0.125922,0.130369,0.131963
2020-07-24,0.121888,0.123773,0.123922,0.122965,0.117924,0.122486,0.125922,0.130369
2020-07-27,0.138771,0.121888,0.123773,0.123922,0.122965,0.117924,0.122486,0.125922
2020-07-28,0.148598,0.138771,0.121888,0.123773,0.123922,0.122965,0.117924,0.122486
2020-07-29,0.139879,0.148598,0.138771,0.121888,0.123773,0.123922,0.122965,0.117924
2020-07-30,0.140588,0.139879,0.148598,0.138771,0.121888,0.123773,0.123922,0.122965
2020-07-31,0.138798,0.140588,0.139879,0.148598,0.138771,0.121888,0.123773,0.123922
2020-08-03,0.137335,0.138798,0.140588,0.139879,0.148598,0.138771,0.121888,0.123773
2020-08-04,0.143018,0.137335,0.138798,0.140588,0.139879,0.148598,0.138771,0.121888
2020-08-05,0.142695,0.143018,0.137335,0.138798,0.140588,0.139879,0.148598,0.138771
2020-08-06,0.144048,0.142695,0.143018,0.137335,0.138798,0.140588,0.139879,0.148598
2020-08-07,0.139155,0.144048,0.142695,0.143018,0.137335,0.138798,0.140588,0.139879
2020-08-10,0.143855,0.139155,0.144048,0.142695,0.143018,0.137335,0.138798,0.140588
2020-08-11,0.137436,0.143855,0.139155,0.144048,0.142695,0.143018,0.137335,0.138798
2020-08-12,0.137398,0.137436,0.143855,0.139155,0.144048,0.142695,0.143018,0.137335
2020-08-13,0.141245,0.137398,0.137436,0.143855,0.139155,0.144048,0.142695,0.143018
2020-08-14,0.138338,0.141245,0.137398,0.137436,0.143855,0.139155,0.144048,0.142695
2020-08-18,0.137427,0.138338,0.141245,0.137398,0.137436,0.143855,0.139155,0.144048
2020-08-19,0.129275,0.137427,0.138338,0.141245,0.137398,0.137436,0.143855,0.139155
2020-08-20,0.133642,0.129275,0.137427,0.138338,0.141245,0.137398,0.137436,0.143855
2020-08-21,0.12376,0.133642,0.129275,0.137427,0.138338,0.141245,0.137398,0.137436
2020-08-24,0.124488,0.12376,0.133642,0.129275,0.137427,0.138338,0.141245,0.137398
2020-08-25,0.113292,0.124488,0.12376,0.133642,0.129275,0.137427,0.138338,0.141245
2020-08-26,0.115285,0.113292,0.124488,0.12376,0.133642,0.129275,0.137427,0.138338
2020-08-27,0.106824,0.115285,0.113292,0.124488,0.12376,0.133642,0.129275,0.137427
2020-08-28,0.109453,0.106824,0.115285,0.113292,0.124488,0.12376,0.133642,0.129275
2020-08-31,0.122688,0.109453,0.106824,0.115285,0.113292,0.124488,0.12376,0.133642
2020-09-01,0.125411,0.122688,0.109453,0.106824,0.115285,0.113292,0.124488,0.12376
2020-09-02,0.115613,0.125411,0.122688,0.109453,0.106824,0.115285,0.113292,0.124488
2020-09-03,0.096154,0.115613,0.125411,0.122688,0.109453,0.106824,0.115285,0.113292
2020-09-04,0.102445,0.096154,0.115613,0.125411,0.122688,0.109453,0.106824,0.115285
2020-09-08,0.091011,0.102445,0.096154,0.115613,0.125411,0.122688,0.109453,0.106824
2020-09-09,0.093349,0.091011,0.102445,0.096154,0.115613,0.125411,0.122688,0.109453
2020-09-10,0.097156,0.093349,0.091011,0.102445,0.096154,0.115613,0.125411,0.122688
2020-09-11,0.096989,0.097156,0.093349,0.091011,0.102445,0.096154,0.115613,0.125411
2020-09-15,0.093496,0.096989,0.097156,0.093349,0.091011,0.102445,0.096154,0.115613
2020-09-16,0.09165,0.093496,0.096989,0.097156,0.093349,0.091011,0.102445,0.096154
2020-09-17,0.094217,0.09165,0.093496,0.096989,0.097156,0.093349,0.091011,0.102445
2020-09-18,0.091081,0.094217,0.09165,0.093496,0.096989,0.097156,0.093349,0.091011
2020-09-21,0.080428,0.091081,0.094217,0.09165,0.093496,0.096989,0.097156,0.093349
2020-09-22,0.081754,0.080428,0.091081,0.094217,0.09165,0.093496,0.096989,0.097156
2020-09-23,0.07683,0.081754,0.080428,0.091081,0.094217,0.09165,0.093496,0.096989
2020-09-24,0.082895,0.07683,0.081754,0.080428,0.091081,0.094217,0.09165,0.093496
2020-09-25,0.096909,0.082895,0.07683,0.081754,0.080428,0.091081,0.094217,0.09165
2020-09-28,0.100696,0.096909,0.082895,0.07683,0.081754,0.080428,0.091081,0.094217
2020-09-29,0.101136,0.100696,0.096909,0.082895,0.07683,0.081754,0.080428,0.091081
2020-09-30,0.101146,0.101136,0.100696,0.096909,0.082895,0.07683,0.081754,0.080428
2020-10-01,0.097878,0.101146,0.101136,0.100696,0.096909,0.082895,0.07683,0.081754
2020-10-02,0.092913,0.097878,0.101146,0.101136,0.100696,0.096909,0.082895,0.07683
2020-10-05,0.097687,0.092913,0.097878,0.101146,0.101136,0.100696,0.096909,0.082895
2020-10-06,0.092909,0.097687,0.092913,0.097878,0.101146,0.101136,0.100696,0.096909
2020-10-07,0.093936,0.092909,0.097687,0.092913,0.097878,0.101146,0.101136,0.100696
2020-10-08,0.096242,0.093936,0.092909,0.097687,0.092913,0.097878,0.101146,0.101136
2020-10-14,0.107297,0.096242,0.093936,0.092909,0.097687,0.092913,0.097878,0.101146
2020-10-15,0.106635,0.107297,0.096242,0.093936,0.092909,0.097687,0.092913,0.097878
2020-10-16,0.104064,0.106635,0.107297,0.096242,0.093936,0.092909,0.097687,0.092913
2020-10-20,0.102494,0.104064,0.106635,0.107297,0.096242,0.093936,0.092909,0.097687
2020-10-21,0.106187,0.102494,0.104064,0.106635,0.107297,0.096242,0.093936,0.092909
2020-10-22,0.110572,0.106187,0.102494,0.104064,0.106635,0.107297,0.096242,0.093936
2020-10-23,0.108083,0.110572,0.106187,0.102494,0.104064,0.106635,0.107297,0.096242
2020-10-26,0.103097,0.108083,0.110572,0.106187,0.102494,0.104064,0.106635,0.107297
2020-10-27,0.102827,0.103097,0.108083,0.110572,0.106187,0.102494,0.104064,0.106635
2020-10-28,0.098977,0.102827,0.103097,0.108083,0.110572,0.106187,0.102494,0.104064
2020-10-29,0.095376,0.098977,0.102827,0.103097,0.108083,0.110572,0.106187,0.102494
2020-10-30,0.093369,0.095376,0.098977,0.102827,0.103097,0.108083,0.110572,0.106187
2020-11-02,0.092143,0.093369,0.095376,0.098977,0.102827,0.103097,0.108083,0.110572
2020-11-03,0.093434,0.092143,0.093369,0.095376,0.098977,0.102827,0.103097,0.108083
2020-11-04,0.095369,0.093434,0.092143,0.093369,0.095376,0.098977,0.102827,0.103097
2020-11-05,0.096994,0.095369,0.093434,0.092143,0.093369,0.095376,0.098977,0.102827
2020-11-06,0.109105,0.096994,0.095369,0.093434,0.092143,0.093369,0.095376,0.098977
2020-11-09,0.105325,0.109105,0.096994,0.095369,0.093434,0.092143,0.093369,0.095376
2020-11-10,0.105805,0.105325,0.109105,0.096994,0.095369,0.093434,0.092143,0.093369
2020-11-11,0.105965,0.105805,0.105325,0.109105,0.096994,0.095369,0.093434,0.092143
2020-11-12,0.104525,0.105965,0.105805,0.105325,0.109105,0.096994,0.095369,0.093434
2020-11-13,0.106391,0.104525,0.105965,0.105805,0.105325,0.109105,0.096994,0.095369
2020-11-16,0.104008,0.106391,0.104525,0.105965,0.105805,0.105325,0.109105,0.096994
2020-11-17,0.1096,0.104008,0.106391,0.104525,0.105965,0.105805,0.105325,0.109105
2020-11-18,0.106403,0.1096,0.104008,0.106391,0.104525,0.105965,0.105805,0.105325
2020-11-19,0.105866,0.106403,0.1096,0.104008,0.106391,0.104525,0.105965,0.105805
2020-11-20,0.118226,0.105866,0.106403,0.1096,0.104008,0.106391,0.104525,0.105965
2020-11-23,0.15351,0.118226,0.105866,0.106403,0.1096,0.104008,0.106391,0.104525
2020-11-24,0.166323,0.15351,0.118226,0.105866,0.106403,0.1096,0.104008,0.106391
2020-11-25,0.155162,0.166323,0.15351,0.118226,0.105866,0.106403,0.1096,0.104008
2020-11-27,0.141028,0.155162,0.166323,0.15351,0.118226,0.105866,0.106403,0.1096
2020-11-30,0.171308,0.141028,0.155162,0.166323,0.15351,0.118226,0.105866,0.106403
2020-12-01,0.155983,0.171308,0.141028,0.155162,0.166323,0.15351,0.118226,0.105866
2020-12-02,0.158557,0.155983,0.171308,0.141028,0.155162,0.166323,0.15351,0.118226
2020-12-03,0.164212,0.158557,0.155983,0.171308,0.141028,0.155162,0.166323,0.15351
2020-12-04,0.148241,0.164212,0.158557,0.155983,0.171308,0.141028,0.155162,0.166323
2020-12-07,0.15413,0.148241,0.164212,0.158557,0.155983,0.171308,0.141028,0.155162
2020-12-08,0.140928,0.15413,0.148241,0.164212,0.158557,0.155983,0.171308,0.141028
2020-12-09,0.148165,0.140928,0.15413,0.148241,0.164212,0.158557,0.155983,0.171308
2020-12-10,0.141994,0.148165,0.140928,0.15413,0.148241,0.164212,0.158557,0.155983
2020-12-11,0.139449,0.141994,0.148165,0.140928,0.15413,0.148241,0.164212,0.158557
2020-12-14,0.157992,0.139449,0.141994,0.148165,0.140928,0.15413,0.148241,0.164212
2020-12-15,0.154305,0.157992,0.139449,0.141994,0.148165,0.140928,0.15413,0.148241
