,nas_close,eth_close,dow_close,ada_close,amd_close,snp_close,bnb_close,nvda_close,eth_close**2,ada_close**2
0,6516.72,0.0577290618907444,22557.6,6.209862635631857,12.71,2526.3,0.713436284385381,44.75,0.0033326445867853972,38.56239395341663
1,6531.71,0.058435864867570075,22641.67,6.931087162517845,13.42,2532.8,0.7411068098220142,44.842499,0.0034147503028209105,48.039969254419674
2,6534.63,0.05879294001803628,22661.64,6.7525962392993675,13.31,2536.2,0.7902040301538735,45.217499,0.0034566097959644122,45.59755597099996
3,6585.36,0.05817191244198296,22775.39,6.8216887011262655,13.34,2549.9,0.77186370701557,45.192501,0.0033839713971577324,46.53543673507375
4,6590.18,0.056832906688702646,22773.67,7.344408892604507,13.23,2545.1,0.795579943420853,45.325001,0.003229979282686782,53.940341981768164
5,6579.73,0.0580011507583068,22761.07,6.724598313913971,13.47,2543.8,0.8440156017388376,46.3475,0.0033641334892878334,45.22022248349462
6,6587.25,0.05761960034944151,22830.68,6.815032001846847,13.7,2548.5,0.8471656352779615,47.232498,0.00332001834442936,46.44466118619664
7,6603.55,0.057040891832437934,22872.89,6.663705677550292,13.88,2553.0,0.8351535156387697,47.735001,0.0032536633410398847,44.40497335701599
8,6591.51,0.057544165610872645,22841.01,6.171898883004533,14.2,2549.4,0.8626589757396159,47.7575,0.003311330995851538,38.0923358220326
9,6605.8,0.05422487998662911,22871.72,5.452121826667998,14.22,2552.8,0.8346442907244378,48.647499,0.00294033760956433,29.725632412829587
10,6624.0,0.05519636576458901,22956.96,5.8774740189039285,14.26,2556.2,0.8331308608521395,49.482498,0.0030466387936182934,34.5447008428907
11,6623.66,0.05706669481348927,22997.44,6.061496704067367,14.16,2556.9,0.8482041852881212,49.4375,0.003256607656935923,36.741742293419556
12,6624.22,0.05656937918485724,23157.6,6.120932318376253,14.07,2560.1,0.8679064597218068,49.395,0.003200094661360159,37.46581244614289
13,6605.07,0.0570602996084713,23163.04,6.082202993360346,13.95,2560.5,0.8822960822316619,49.450001,0.0032558777914085102,36.99319325244155
14,6629.05,0.057634542239276665,23328.63,5.713819299093794,13.81,2574.0,0.8973320701459089,49.224998,0.003321740459130966,32.6477309826967
15,6586.83,0.05757518975712689,23273.96,6.267898861699088,14.1,2563.4,0.9191230822547772,49.154999,0.003314902475569169,39.28655614048872
16,6598.43,0.05838735446288548,23441.76,6.064170992239273,14.25,2567.3,0.8949894209519471,49.669998,0.0034090831611746334,36.774169823116246
17,6563.89,0.05789329193337649,23329.46,6.027268776424245,12.33,2558.5,0.893434243892684,48.415001,0.003351633250883155,36.327968903258615
18,6556.77,0.057973401180535934,23400.86,6.070984104933799,12.01,2561.6,0.9096172862691917,48.922501,0.0033609152444393654,36.85684800235884
19,6701.26,0.05816578855327164,23434.19,6.156673772908859,11.84,2578.4,0.9228532811197497,50.465,0.003383258958023906,37.904631946023805
20,6698.96,0.05688884088315541,23348.74,5.914882140715138,10.89,2568.3,0.8729480511719814,50.959999,0.0032363402170289745,34.98583073855089
21,6727.67,0.05734365402995932,23377.24,5.73190624085829,10.99,2572.7,0.8727419060630017,51.702499,0.00328829465750767,32.85474915399021
22,6716.53,0.058863668157931,23435.01,6.595812460711708,10.8,2574.8,0.8903268838712841,51.799999,0.00346493142900702,43.50474201687984
23,6714.94,0.05888642272625704,23516.26,6.850922247591343,10.85,2576.7,0.8771828580586809,51.485001,0.0034676107814954416,46.935135642542015
24,6764.44,0.05802129458966383,23539.19,6.647784230678369,11.12,2582.7,0.8278270500282245,52.172501,0.0033664706258605534,44.193035177656
